timestamp,open,high,low,close,volume,SMA_20,SMA_50,RSI,ATR,macd,macd_signal,macd_hist,upper_band,middle_band,lower_band,SMA_20_4h,SMA_50_4h,volatility,market_regime,sentiment,buy_signal,sell_signal,portfolio_value
2025-01-16 13:00:00,3357.5,3359.03,3308.05,3328.61,32569.1366,3381.9394999999995,,49.497920293666226,34.77894923317582,,,,3459.1587399535942,3381.9394999999995,3304.7202600464047,,,0.010448490280680471,ranging,0.037500000000000006,False,False,10000.0
2025-01-16 14:00:00,3328.62,3343.0,3265.44,3277.14,53199.9031,3377.1809999999996,,41.12232165196003,37.834738573663266,,,,3466.904348778345,3377.1809999999996,3287.457651221654,,,0.01154504799113351,trending_down,0.037500000000000006,False,False,10000.0
2025-01-16 15:00:00,3277.14,3333.21,3269.7,3333.04,37060.1033,3372.0834999999997,,50.84972979754633,39.66868581840162,13.468594358726932,35.06545427654429,-21.596859917817355,3459.6486230285605,3372.0834999999997,3284.518376971439,,,0.011901653090992493,ranging,0.037500000000000006,False,False,10000.0
2025-01-16 16:00:00,3333.02,3361.72,3330.4,3340.41,27181.336,3367.4034999999994,,51.976259910207666,39.072351117087194,12.009163685665953,30.45419615836862,-18.445032472702668,3451.1513657102228,3367.4034999999994,3283.655634289776,,,0.011696872874014625,ranging,0.037500000000000006,False,False,10000.0
2025-01-16 17:00:00,3340.4,3365.95,3330.9,3343.86,15737.5176,3362.9759999999997,,52.52481450392658,38.78504032300952,11.00409220465599,26.564175367626095,-15.560083162970106,3441.7223285239807,3362.9759999999997,3284.2296714760187,,,0.01159888282494169,ranging,0.037500000000000006,False,False,10000.0
2025-01-16 18:00:00,3343.86,3350.89,3310.47,3325.97,14342.1766,3357.7355,,49.375259506020726,38.90182315708027,8.664117771332712,22.98416384836742,-14.320046077034707,3431.529437549125,3357.7355,3283.9415624508747,,,0.01169638425995432,ranging,0.037500000000000006,False,False,10000.0
2025-01-16 19:00:00,3325.96,3346.2,3319.5,3344.81,9346.9564,3352.4,,52.59877301068664,38.03026436014596,8.234974066919222,20.03432589207778,-11.79935182515856,3412.449830973985,3352.4,3292.350169026015,,,0.011369932629998702,ranging,0.037500000000000006,False,False,10000.0
2025-01-16 20:00:00,3344.81,3354.01,3326.23,3337.33,13577.9781,3349.3255,,51.20471133247398,37.29810262013554,7.208209351872938,17.46910258403681,-10.260893232163873,3405.7403003541554,3349.3255,3292.9106996458445,,,0.011176030725201146,ranging,0.037500000000000006,False,False,10000.0
2025-01-16 21:00:00,3337.34,3337.94,3311.92,3320.08,10260.0138,3345.160999999999,,48.04240935323033,36.492523861554425,4.9455508503192505,14.9643922372933,-10.01884138697405,3397.124022583605,3345.160999999999,3293.1979774163933,,,0.010991459200246507,ranging,0.037500000000000006,False,False,10000.0
2025-01-16 22:00:00,3320.08,3320.09,3269.0,3297.62,19217.3647,3340.800499999999,,44.213673919433155,37.53520072858627,1.324772242545805,12.2364682383438,-10.911695995797995,3393.34955611934,3340.800499999999,3288.251443880658,,,0.011382512457040615,ranging,0.037500000000000006,False,False,10000.0
2025-01-16 23:00:00,3297.62,3312.27,3290.6,3308.05,20602.8251,3338.0339999999987,,46.35185521555805,36.401972105115824,-0.6950944415220874,9.650155702370622,-10.34525014389271,3391.3569921894423,3338.0339999999987,3284.711007810555,,,0.011004057406966588,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 00:00:00,3308.04,3317.86,3307.5,3313.68,7509.1143,3334.965999999999,,47.521112685943656,34.5418312404647,-1.8205729610454,7.356009969687417,-9.176582930732817,3386.4482848758234,3334.965999999999,3283.4837151241745,,,0.010424009331155906,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 01:00:00,3313.68,3391.02,3313.68,3386.31,42469.8212,3335.8619999999987,,59.71821107849311,37.598843294717234,3.112235298143787,6.507255035378691,-3.395019737234904,3390.1853182347904,3335.8619999999987,3281.538681765207,,,0.011103189989905601,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 02:00:00,3386.3,3397.66,3355.0,3373.3,35791.6996,3335.487999999999,,57.15563425959892,37.960354487951705,5.9036692869881335,6.386537885700579,-0.4828685987124457,3388.6599740468173,3335.487999999999,3282.3160259531805,,,0.01125318070967649,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 03:00:00,3373.31,3377.49,3358.66,3361.01,11428.7934,3334.3234999999986,,54.764898062738375,36.593900595955155,7.043013075547151,6.517832923669894,0.5251801518772572,3384.0787691786827,3334.3234999999986,3284.5682308213145,,,0.010887769032509619,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 04:00:00,3361.01,3372.47,3347.79,3371.07,9271.8862,3337.066999999999,,56.3735184856369,35.74290769624406,8.65790620817279,6.945847580570473,1.7120586276023166,3388.5436786422456,3337.066999999999,3285.5903213577526,,,0.010602837584578207,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 05:00:00,3371.07,3376.51,3359.28,3366.71,23978.1347,3338.590999999999,,55.45311731591822,34.420557146512344,9.476664004866052,7.452010865429589,2.024653139436463,3391.658499621109,3338.590999999999,3285.523500378889,,,0.010223796271883336,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 06:00:00,3366.7,3376.0,3364.47,3367.44,8060.1814,3340.260499999999,,55.58387395568938,32.7855173503329,10.068378358344944,7.97528436401266,2.0930939943322837,3394.7337908776126,3340.260499999999,3285.7872091223853,,,0.009736036083889513,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 07:00:00,3367.44,3389.11,3363.0,3373.14,10647.7495,3341.3539999999994,3338.308399999999,56.65375283748381,32.30869468245199,10.87193372522097,8.554614236254322,2.317319488966648,3397.5191754740586,3341.3539999999994,3285.18882452594,,,0.009578225238932269,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 08:00:00,3373.14,3413.86,3372.52,3407.33,19774.3783,3343.8454999999994,3341.8491999999987,62.49018903413285,32.95378791941972,14.10501062262847,9.664693513529151,4.440317109099318,3406.6796029937,3343.8454999999994,3281.011397006299,,,0.009671440077544505,trending_up,0.037500000000000006,False,False,10000.0
2025-01-17 09:00:00,3407.33,3415.14,3400.64,3404.12,16134.37,3347.620999999999,3345.265599999999,61.650871922653096,31.63566021088974,16.221238839997113,10.976002578822744,5.2452362611743695,3415.2322851233844,3347.620999999999,3280.009714876614,,,0.009293344597396608,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 10:00:00,3404.12,3439.0,3403.01,3427.47,20830.7865,3355.1374999999994,3349.162399999999,65.30168167312563,31.946684481540455,19.557073040613886,12.692216671180972,6.864856369432914,3423.159210321256,3355.1374999999994,3287.1157896787427,,,0.00932077727348174,trending_up,0.037500000000000006,False,False,10000.0
2025-01-17 11:00:00,3427.47,3430.0,3416.68,3423.24,13746.7974,3359.647499999999,3353.636799999999,64.1109764329683,30.616207018573288,21.610309829808102,14.475835302906399,7.134474526901704,3432.965457384485,3359.647499999999,3286.329542615513,,,0.008943634398573659,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 12:00:00,3423.25,3426.2,3400.69,3407.63,19499.6644,3363.008499999999,3357.5993999999987,59.77909599288386,30.251477945818035,21.727457629549008,15.926159768234921,5.801297861314087,3438.6179264694238,3363.008499999999,3287.3990735305742,,,0.008877571199284557,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 13:00:00,3407.64,3424.0,3395.14,3402.0,17785.3649,3365.915499999999,3361.647399999999,58.25035873679268,30.1520866639739,21.122516929864105,16.965431200560758,4.157085729303347,3442.8161968695513,3365.915499999999,3289.014803130447,,,0.008863047226329777,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 14:00:00,3402.0,3433.09,3401.9,3428.87,44710.3642,3371.0604999999987,3366.1721999999986,63.10043638503065,30.226223330832912,22.551323881052667,18.08260973665914,4.468714144393527,3450.3155206550923,3371.0604999999987,3291.805479344905,,,0.008815214146594334,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 15:00:00,3428.86,3450.53,3404.24,3421.8,37281.2983,3374.909999999999,3368.6293999999984,61.089497253707236,31.373635950059164,22.84977577863856,19.036042945055023,3.8137328335835363,3456.1452467838385,3374.909999999999,3293.6747532161594,,,0.009168752104172997,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 16:00:00,3421.8,3448.5,3411.83,3437.74,25169.2311,3379.9304999999995,3370.794599999998,63.884091097754194,31.751947667912084,24.094776259326864,20.04778960790939,4.046986651417473,3463.628852068752,3379.9304999999995,3296.232147931247,,,0.009236285370014046,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 17:00:00,3437.74,3443.2,3407.63,3414.41,19104.6205,3384.6469999999995,3372.393399999998,57.387570761679605,32.02466569163263,22.934537020443713,20.625139090416255,2.3093979300274583,3464.8827985192406,3384.6469999999995,3304.4112014807583,,,0.00937926777734151,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 18:00:00,3414.41,3429.88,3410.18,3411.54,9502.338,3390.3429999999994,3373.8343999999984,56.624708896167796,31.1443324279446,21.535209559547184,20.80715318424244,0.7280563753047424,3460.613282794462,3390.3429999999994,3320.0727172055367,,,0.009129112491116798,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 19:00:00,3411.53,3443.87,3410.78,3432.11,15642.0075,3396.5459999999994,3375.960399999998,60.661050388178865,31.283308683091395,21.83436656813774,21.012595861021502,0.8217707071162366,3458.015282540315,3396.5459999999994,3335.0767174596836,,,0.009114891038775387,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 20:00:00,3432.1,3525.0,3425.9,3514.81,63777.868,3406.6024999999995,3378.810399999998,71.95891219782342,36.12735806287058,28.417075146741354,22.493491718165473,5.923583428575881,3475.869085559098,3406.6024999999995,3337.335914440901,,,0.010278609103442455,trending_up,0.037500000000000006,False,False,10000.0
2025-01-17 21:00:00,3514.8,3525.72,3466.84,3473.58,24456.7291,3410.9659999999994,3379.582199999998,62.34562359601832,37.75254677266552,29.961623746539317,23.98711812384024,5.974505622699077,3485.373925223179,3410.9659999999994,3336.55807477682,,,0.010868483458755957,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 22:00:00,3473.58,3487.51,3467.8,3470.21,12843.8005,3415.8115,3380.3061999999977,61.62099190211826,36.46379343176084,30.561465256391784,25.30198755035055,5.259477706041235,3492.367679704886,3415.8115,3339.2553202951135,,,0.01050766190857638,ranging,0.037500000000000006,False,False,10000.0
2025-01-17 23:00:00,3470.22,3485.52,3462.85,3473.63,9133.1823,3421.4424999999997,3381.1305999999977,62.102389663815735,35.478522472349354,30.95596825976463,26.432783692233365,4.523184567531267,3497.613169650542,3421.4424999999997,3345.271830349457,,,0.010213673440276988,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 00:00:00,3473.64,3494.39,3469.15,3487.71,9543.1177,3427.2744999999995,3382.2691999999975,64.09893372956039,34.7471994386101,32.0354681255435,27.55332057889539,4.482147546648111,3504.9708356858814,3427.2744999999995,3349.5781643141177,,,0.009962754769923561,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 01:00:00,3487.71,3487.71,3455.44,3466.31,12798.0584,3432.2545,3382.564999999998,59.01041319509853,34.57025662156652,30.809031061688984,28.20446267545411,2.604568386234874,3506.4748563653375,3432.2545,3358.0341436346625,,,0.009973215500508184,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 02:00:00,3466.31,3475.0,3447.72,3451.36,10614.2665,3436.4505,3383.6157999999973,55.68467167602598,34.04952400574036,28.30445466053061,28.22446107246941,0.07999358806119972,3504.795622569172,3436.4505,3368.105377430828,,,0.009865538224276911,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 03:00:00,3451.39,3456.3,3368.06,3384.07,39347.2863,3436.9970000000003,3383.2297999999973,43.73657719874486,37.92027229104464,20.651758566625176,26.709920571300565,-6.058162004675388,3503.4572182059483,3436.9970000000003,3370.5367817940523,,,0.011205522430400268,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 04:00:00,3384.08,3395.49,3350.9,3365.69,30154.9392,3434.915,3382.846999999998,41.13996797145955,38.39668141311285,12.954497996566715,23.958836056353796,-11.00433805978708,3507.306526990325,3434.915,3362.523473009675,,,0.011408264401389567,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 05:00:00,3365.69,3371.07,3290.01,3294.0,48600.5148,3429.4089999999997,3381.459399999998,32.92833799633664,41.44406131217621,1.0573907351640628,19.37854699211585,-18.321156256951788,3523.754164560783,3429.4089999999997,3335.0638354392163,,,0.01258168224413364,trending_down,0.037500000000000006,False,False,10000.0
2025-01-18 06:00:00,3294.0,3340.39,3292.54,3313.52,32512.7869,3423.7115,3380.2289999999975,36.63691783413484,41.90162836130647,-6.718603737275771,14.159116846237527,-20.877720583513298,3530.746373620668,3423.7115,3316.676626379332,,,0.012645654277416908,trending_down,0.037500000000000006,False,False,10000.0
2025-01-18 07:00:00,3313.52,3315.32,3281.09,3287.63,24832.0709,3416.9309999999996,3378.6137999999974,33.95520745151065,41.35365490692744,-14.799640959417957,8.36736528510643,-23.167006244524387,3539.3080971873464,3416.9309999999996,3294.5539028126527,,,0.012578561123644522,trending_down,0.037500000000000006,False,False,10000.0
2025-01-18 08:00:00,3287.64,3295.77,3251.65,3293.21,33118.5022,3411.21,3376.862399999997,35.05852849091931,41.551250985004046,-20.517152846174213,2.5904616588503018,-23.107614505024515,3544.960925230398,3411.21,3277.459074769602,,,0.012617249123197137,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 09:00:00,3293.21,3301.2,3252.8,3270.97,26513.2941,3404.6585,3374.5957999999973,32.712857642304236,42.04044734321802,-26.537002297664912,-3.2350311324527414,-23.301971165212173,3551.7438768767965,3404.6585,3257.5731231232035,,,0.01285259337236906,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 10:00:00,3270.97,3278.42,3227.0,3267.1,55640.29,3396.5699999999997,3373.6137999999974,32.30777714816044,42.71041539013102,-31.259710531195196,-8.839967012201233,-22.41974351899396,3554.809191100049,3396.5699999999997,3238.3308088999506,,,0.013072882798240341,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 11:00:00,3267.09,3324.1,3249.1,3311.62,38230.5492,3391.0609999999992,3373.1215999999968,41.31118748102656,45.016814290835946,-31.05214905568573,-13.282403420898133,-17.769745634787597,3553.0308589121105,3391.0609999999992,3229.091141087888,,,0.013593592951738408,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 12:00:00,3311.63,3322.44,3274.17,3289.9,30302.6872,3383.6689999999994,3372.238599999997,38.612889438656985,45.24918469863338,-32.26830859418169,-17.079584455554844,-15.188724138626846,3549.8814914559716,3383.6689999999994,3217.456508544027,3364.0375,,0.01375396963391999,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 13:00:00,3289.9,3323.53,3280.04,3323.38,23027.9115,3379.1174999999994,3371.6807999999974,44.617752742044715,45.12352864873101,-30.18264089819786,-19.700195744083448,-10.482445154114412,3546.693389062258,3379.1174999999994,3211.5416109377406,3364.0375,,0.013577601312137345,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 14:00:00,3323.38,3326.99,3289.36,3297.5,20064.6455,3373.4155,3370.480799999997,41.25806943228762,44.58827660239306,-30.26911047088106,-21.81397868944297,-8.45513178143809,3543.925520054513,3373.4155,3202.905479945487,3364.0375,,0.013521842790718138,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 15:00:00,3297.5,3347.34,3285.16,3307.07,47731.015,3367.1635,3370.0499999999975,42.96824131834601,45.84482827365072,-29.22849135579372,-23.296881222713118,-5.9316101330806035,3537.7760819832342,3367.1635,3196.550918016766,3364.0375,,0.01386267247855374,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 16:00:00,3307.07,3316.62,3253.89,3253.89,53409.0067,3354.1175000000003,3369.5849999999978,36.5928248166745,47.05091196838996,-32.32238246100087,-25.101981470370667,-7.220400990630203,3517.3171937343363,3354.1175000000003,3190.9178062656642,3368.5675,,0.014459896299011326,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 17:00:00,3253.9,3285.93,3253.46,3258.2,18355.0205,3343.3485,3368.088199999998,37.40345904834054,46.009418256362096,-34.034207315952244,-26.888426639486983,-7.145780676465261,3501.9550262559665,3343.3485,3184.7419737440337,3368.5675,,0.014121115418440274,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 18:00:00,3258.2,3284.27,3250.0,3264.78,16147.7407,3333.077,3366.575599999998,38.692112648066846,45.17088838090766,-34.46262613603176,-28.40326653879594,-6.059359597235819,3483.907531140009,3333.077,3182.2464688599916,3368.5675,,0.013835813862161511,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 19:00:00,3264.77,3293.23,3261.5,3290.2,14294.3793,3323.9055000000008,3365.502399999998,43.52879172791956,44.21082492512854,-32.37773915876005,-29.198161062788763,-3.179578095971287,3461.1280992282786,3323.9055000000008,3186.682900771723,3368.5675,,0.013437123860290725,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 20:00:00,3290.21,3291.96,3258.37,3266.02,12584.5613,3312.821000000001,3364.303399999998,40.27401444070187,43.45219457333366,-32.3041925052421,-29.819367351279432,-2.4848251539626673,3429.6214304613586,3312.821000000001,3196.020569538643,3367.2295000000004,,0.013304325929827023,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 21:00:00,3266.02,3285.93,3263.59,3274.72,8862.5461,3303.241500000001,3362.901599999998,41.95572667061327,41.94418067523837,-31.18441444330938,-30.092376769685423,-1.092037673623956,3397.3363239329024,3303.241500000001,3209.1466760670996,3367.2295000000004,,0.012808478488309955,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 22:00:00,3274.72,3288.39,3271.62,3280.46,9214.0718,3294.696500000001,3361.7641999999983,43.09419833695147,40.14602491272134,-29.493825768652187,-29.972666569478776,0.478840800826589,3360.101003904276,3294.696500000001,3229.291996095726,3367.2295000000004,,0.012237925447260854,ranging,0.037500000000000006,False,False,10000.0
2025-01-18 23:00:00,3280.47,3321.11,3279.45,3307.71,18297.8663,3290.878500000001,3361.516799999998,48.28048577402836,40.254165990384124,-25.659389333879062,-29.110011122358834,3.450621788479772,3342.412822261605,3290.878500000001,3239.3441777383973,3367.2295000000004,,0.01216979904235381,ranging,0.037500000000000006,False,False,10000.0
2025-01-19 00:00:00,3307.71,3322.85,3298.71,3316.3,15489.0175,3288.409000000001,3361.890399999998,49.83263221112258,39.10315413392811,-21.677544385451256,-27.62351777497732,5.945973389526063,3328.9218507509327,3288.409000000001,3247.8961492490694,3362.2535000000003,,0.011791199268440161,ranging,0.037500000000000006,False,False,10000.0
2025-01-19 01:00:00,3316.3,3365.93,3314.07,3353.3,31236.1906,3291.374000000001,3362.795399999998,55.963033373184835,40.01435741007607,-15.359260800381435,-25.170666380058144,9.811405579676709,3340.7910284006894,3291.374000000001,3241.956971599313,3362.2535000000003,,0.011932829573875307,trending_up,0.037500000000000006,False,False,10000.0
2025-01-19 02:00:00,3353.3,3378.11,3347.94,3353.41,20917.018,3293.3685000000014,3363.5899999999983,55.980255656942205,39.31118902364208,-10.225229378456788,-22.18157897973787,11.956349601281083,3349.0257957567146,3293.3685000000014,3237.711204243288,3362.2535000000003,,0.011722750580347193,trending_up,0.037500000000000006,False,False,10000.0
2025-01-19 03:00:00,3353.4,3365.82,3333.0,3335.47,17747.9287,3295.7605000000012,3362.5731999999985,52.382171791273244,38.847532664810515,-7.517424368362299,-19.248748057462755,11.731323689100456,3354.2649365750153,3295.7605000000012,3237.256063424987,3362.2535000000003,,0.01164679420435816,ranging,0.037500000000000006,False,False,10000.0
2025-01-19 04:00:00,3335.47,3337.95,3276.99,3283.51,46369.4594,3295.275500000001,3360.7773999999986,43.63441082019121,40.42699461732405,-9.455213327765705,-17.290041111523344,7.834827783757639,3354.0168154344033,3295.275500000001,3236.534184565599,3353.4805000000006,,0.012312127758808118,ranging,0.037500000000000006,False,False,10000.0
2025-01-19 05:00:00,3283.51,3301.13,3259.9,3299.91,24254.8774,3296.722500000001,3359.555399999999,46.66208298050141,40.48435214465805,-9.55741022384791,-15.743514933988257,6.186104710140347,3354.41401718374,3296.722500000001,3239.0309828162626,3353.4805000000006,,0.012268320088929106,ranging,0.037500000000000006,False,False,10000.0
2025-01-19 06:00:00,3299.92,3301.0,3282.49,3283.44,20427.1744,3297.539500000001,3357.8027999999986,44.1001414524209,38.91475556289678,-10.842408815093677,-14.763293710209341,3.9208848951156643,3353.9790930084578,3297.539500000001,3241.0999069915447,3353.4805000000006,,0.01185182478220914,ranging,0.037500000000000006,False,False,10000.0
2025-01-19 07:00:00,3283.44,3293.29,3263.0,3276.06,25129.6359,3295.7615000000014,3355.9897999999985,42.96189586352689,38.298701594118434,-12.314331827436035,-14.27350133365468,1.959169506218645,3352.5541422255124,3295.7615000000014,3238.9688577744905,3353.4805000000006,,0.01169047624100854,ranging,0.037500000000000006,False,False,10000.0
2025-01-19 08:00:00,3276.06,3277.53,3215.81,3221.9,47929.5451,3292.3615000000013,3353.0789999999984,35.68301636357174,39.971651480252845,-17.64766943736322,-14.948334954396389,-2.6993344829668313,3357.6561935896007,3292.3615000000013,3227.066806410402,3342.8100000000004,,0.012406235910566077,trending_down,0.037500000000000006,False,False,10000.0
2025-01-19 09:00:00,3221.9,3233.77,3143.02,3226.0,105144.5117,3287.4925000000017,3350.136199999998,36.55928853760272,43.5986763745205,-21.298031730755156,-16.218274309668143,-5.079757421087013,3357.1840248430785,3287.4925000000017,3217.800975156925,3342.8100000000004,,0.013514778789373993,ranging,0.037500000000000006,False,False,10000.0
