Date,Close,High,Low,Open,Volume,SMA_20,RSI_14,EMA_10,Buy_Signal,Sell_Signal
2020-02-18,77.49971771240234,77.68192708006474,76.43318198824178,76.61539135590418,152531200,77.4726432800293,54.01572292933348,78.05499143107875,0,0
2020-02-19,78.62213134765625,78.85293286069638,77.74266859542944,77.74266859542944,93984000,77.56738662719727,57.742064938096746,78.15810777954738,0,0
2020-02-20,77.81553649902344,78.87235220810766,77.30778066851408,78.38160436292632,100566000,77.60810546875,54.33455849829291,78.09582209217939,0,0
2020-02-21,76.05419921875,77.85200453086176,75.43469023560293,77.40740945099631,129554000,77.54221611022949,47.7130984709949,77.72461793337405,0,0
2020-02-24,72.44158935546875,73.8992644068107,70.26722851902157,72.21808333283613,222195200,77.3068458557129,37.5936777422888,76.76406728284582,0,0
2020-02-25,69.98783874511719,73.49840932047712,69.51409877566901,73.11455813124694,230673600,77.0622169494629,32.54481182047792,75.53202573053152,0,0
2020-02-26,71.09809875488281,72.36870817005541,69.60398331830831,69.61127139696013,198054800,76.76718635559082,36.68808378788259,74.72585718950448,0,0
2020-02-27,66.45054626464844,69.48251314363536,66.31449718169252,68.29207996071155,320605600,76.1591896057129,28.73230296388243,73.22125520316702,0,0
2020-02-28,66.41167449951172,67.6385554997623,62.2840268493113,62.50025221622377,426510000,75.55494499206543,28.676291694881705,71.98314962068423,0,0
2020-03-02,72.59464263916016,73.23359135629464,67.47091599038848,68.57874837854894,341397200,75.43386993408203,46.53105262195755,72.09433016949804,0,0
2020-03-03,70.2890853881836,73.85552819395053,69.43391136932343,73.77535933674136,319475600,75.20781860351562,42.28069184593742,71.76610384562268,0,0
2020-03-04,73.5494384765625,73.70978365825799,71.21473196544643,72.01888229129169,219178400,75.02129707336425,49.329440514391095,72.09034650579356,0,0
2020-03-05,71.1636962890625,72.7744209254937,70.79684571065036,71.79534952023471,187572800,74.68397979736328,44.99895222632698,71.9218646482061,0,0
2020-03-06,70.21865844726562,70.65353371683767,68.32368325077904,68.51074893872675,226176800,74.2538459777832,43.37461324720735,71.61219079348965,0,0
2020-03-09,64.66490936279297,67.56082015516542,63.89476764643867,64.07697705987908,286744800,73.5995937347412,35.30833435111174,70.34904871518115,0,0
2020-03-10,69.32215881347656,69.58940069608109,65.44231380372885,67.33000755448958,285290000,73.1597396850586,44.61066364496518,70.16234146032578,0,0
2020-03-11,66.9145736694336,68.3212322165363,66.04725520576122,67.39075287348057,255598800,72.62307281494141,41.30412473661437,69.57183822561811,0,0
2020-03-12,60.30644989013672,65.595382309111,60.25057338022047,62.179564104958686,418474000,71.6638011932373,33.881201712311245,67.88722216462149,0,0
2020-03-13,67.53166198730469,68.00540938687315,61.4531554433298,64.35393335429514,370732000,71.09409294128417,45.42903008323988,67.8225748596548,0,0
2020-03-16,58.84391784667969,62.942409574296256,58.30700586985522,58.78074955113587,322423600,70.08902626037597,37.049827910000474,66.19009176638659,0,0
2020-03-17,61.4312858581543,62.585274902506356,57.91828734590941,60.13152411847769,324056000,69.28560466766358,40.565769980691755,65.32485432852617,0,0
2020-03-18,59.92745590209961,60.736466075066666,57.60732215662013,58.25113092125165,300233600,68.35087089538574,39.195499801244296,64.34350916008498,0,0
2020-03-19,59.46827697753906,61.426419675647786,58.941084997822024,60.102365710205,271857200,67.43350791931152,38.764920372520116,63.457103308712995,0,0
2020-03-20,55.692909240722656,61.181055225922066,55.391655045407944,60.051354773786564,401693200,66.41544342041016,35.32851456168649,62.04543165998748,0,0
2020-03-23,54.5097541809082,55.51312163568075,51.65271258137682,55.41108483288239,336752800,65.51885166168213,34.30225937833722,60.67530848197306,0,0
2020-03-24,59.97846984863281,60.17525538486383,56.92221075272987,57.422678587356735,287531200,65.01838321685791,42.601842852117336,60.54861054863847,0,0
2020-03-25,59.6480598449707,62.740759151622036,59.351665642636455,60.91866546861268,303602000,64.44588127136231,42.254521424456115,60.38487405706251,0,0
2020-03-26,62.78692626953125,62.845230901201134,59.85213994722345,59.89101217304303,252087200,64.26270027160645,46.70015314738226,60.821610822965916,0,0
2020-03-27,60.18740463256836,62.16255182038572,60.01977140734215,61.40456197455526,204216800,63.95148677825928,43.69961990385096,60.70630060652999,0,0
2020-03-30,61.905029296875,62.07752247549457,60.59069140429655,60.9162416493631,167976400,63.41700611114502,46.16109730207491,60.92425127750181,0,0
2020-03-31,61.7786979675293,63.77085317683828,61.2223536075195,62.09696014187927,197002000,62.99148674011231,46.00179326964351,61.07960522114317,0,0
2020-04-01,58.5280876159668,60.425494176264635,58.09564428473378,59.886154074244196,176218400,62.24041919708252,41.98665544418938,60.61569292929292,0,0
2020-04-02,59.50471496582031,59.55816334013763,57.55386042441489,58.3895945969487,165934000,61.65747013092041,43.57999189469559,60.41369693593426,0,0
2020-04-03,58.64955139160156,59.691787329996366,58.05676299670478,58.987245933670266,129880000,61.07901477813721,42.479803445288674,60.09294320060104,0,0
2020-04-06,63.76601028442383,63.92149180414208,60.58584936232617,60.95512445901241,201820400,61.03406982421875,50.52713629431271,60.76077357947791,0,0
2020-04-07,63.02744674682617,66.00839738638794,62.92298179967491,65.78974016698517,202887200,60.71933422088623,49.45162438850037,61.17289597354123,0,0
2020-04-08,64.64061737060547,64.95644407485085,63.46476010469618,63.83160337197063,168895200,60.60563640594482,51.86184662670554,61.80339077300746,0,0
2020-04-09,65.1070556640625,65.61238718160247,64.30776915947149,65.27955255492029,161834800,60.84566669464111,52.566113357354595,62.404057116835645,0,0
2020-04-13,66.38496398925781,66.49429260465944,64.58230223555258,65.18481070772222,131022800,60.78833179473877,54.52890129252129,63.12785836636695,0,0
2020-04-14,69.73760223388672,70.02914021517418,67.55108961658726,68.02483698264969,194994800,61.33301601409912,59.288530549192544,64.32962997864327,0,0
2020-04-15,69.10108947753906,69.56268513070003,68.17789817121714,68.60790967618321,131154400,61.71650619506836,58.046257672848625,65.19716806935159,0,0
2020-04-16,69.65013122558594,70.0169817520503,68.5957473549296,69.8177644188632,157125200,62.202639961242674,58.84724957044894,66.00679773412148,0,0
2020-04-17,68.7051010131836,69.71333248023754,67.26200170140378,69.16427234607757,215250000,62.6644811630249,56.835821234674576,66.4973983303146,0,0
2020-04-20,67.27899932861328,68.43299223390707,67.25956692084206,67.52680886594457,130015200,63.24378566741943,53.84485122062137,66.63950760273254,0,0
2020-04-21,65.19937896728516,67.35673938059448,64.48511754898358,67.12108160089471,180991600,63.77826690673828,49.73461369621778,66.37766603265119,0,0
2020-04-22,67.07735443115234,67.51465402003916,66.12986704581802,66.4724141891117,116862400,64.13321113586426,53.208236730200845,66.50488210510595,0,0
2020-04-23,66.81739807128906,68.44999451020912,66.77852584487202,67.02147169938918,124814400,64.49167804718017,52.66569061090839,66.56170318986652,0,0
2020-04-24,68.74639892578125,68.75611883735412,67.29601166304893,67.34460380679306,126161200,64.78965167999267,56.23209214716694,66.95892059639647,0,0
2020-04-27,68.79498291015625,69.12781755437949,68.01269693902715,68.46214085181369,117087600,65.22003059387207,56.32135458553515,67.29275010798915,0,0
2020-04-28,67.67981719970703,69.44117371614361,67.58750405152988,69.25896442133983,112004800,65.50876998901367,53.61828728905981,67.36312594284695,0,0
2020-04-29,69.90278625488281,70.3741016228234,68.96987542536264,69.17394897424678,137280800,65.91497440338135,57.95062230599013,67.8248823632171,0,0
2020-04-30,71.37748718261719,71.55484032075456,70.05343675937974,70.4445760159148,183064000,66.55744438171386,60.58110197981074,68.47081051219894,0,0
2020-05-01,70.22836303710938,72.64081369930636,69.44607705455206,69.54325391781421,240616800,67.09362678527832,57.5594813992525,68.7903655167281,0,0
2020-05-04,71.22201538085938,71.35077640125569,69.56026644411233,70.25266368795357,133568000,67.72224998474121,59.443210819153606,69.23248367384288,0,0
2020-05-05,72.29097747802734,73.12671192169056,71.53784374617595,71.68361276106978,147751200,68.14849834442138,61.42673182323759,69.78857345642187,0,0
2020-05-06,73.03681945800781,73.67090463185605,72.60923234624765,72.99551539711837,142333600,68.64896697998047,62.79400520955987,70.37916363852841,0,0
2020-05-07,73.79236602783203,74.13978420885995,73.36235456618245,73.66603686189733,115215200,69.1065544128418,64.17917682370384,70.99974589112907,0,0
2020-05-08,75.54875946044922,75.60235253123315,74.12611582186314,74.45498205466502,133838400,69.62863960266114,67.23318465011333,71.8268392673691,0,0
2020-05-11,76.73754119873047,77.23448698795877,74.84473723882499,75.05424011538071,145946400,70.14626846313476,69.15030950965138,72.71969416398025,0,0
2020-05-12,75.86054992675781,77.87758616003143,75.73874820389301,77.42447988519703,162301200,70.45241584777833,66.07877108902936,73.29075884812163,0,0
2020-05-13,74.94461059570312,76.96652397961965,73.86301052868956,76.04082627706647,200622400,70.74459190368653,62.934591377149104,73.59145916586371,0,0
2020-05-14,75.405029296875,75.4659301717339,73.45376288745526,74.17970399208137,158929200,71.03233680725097,63.86535651478206,73.92119918968395,0,0
2020-05-15,74.95922088623047,75.00550613978024,73.13219488038561,73.16630293423822,166348400,71.34504280090331,62.23571900354108,74.10993040723785,0,0
2020-05-18,76.7253646850586,77.100516197736,75.59504818699047,76.28931972489806,135178400,71.81736106872559,65.94330057480255,74.58546391229618,0,0
2020-05-19,76.28202056884766,77.59260144638077,76.2503509173153,76.74242742073746,101729600,72.37149314880371,64.2383819336218,74.8939287589419,0,0
2020-05-20,77.76554870605469,77.83618836909706,77.10537786228618,77.14435531475209,111504800,72.90590286254883,67.28629280438508,75.41604147659876,0,0
2020-05-21,77.1857681274414,78.16992831924948,76.94703402835367,77.62668985437112,102688800,73.42432136535645,64.9562774165279,75.73780995857015,0,0
2020-05-22,77.68270111083984,77.76552538467061,76.82034288984582,76.92265216697166,81803200,73.87113647460937,66.0416954445149,76.0914265317101,0,0
2020-05-26,77.15654754638672,78.98600497329699,77.10051605904029,78.80574074281053,125522000,74.28921470642089,63.78885226386283,76.28508489801494,0,0
2020-05-27,77.49270629882812,77.63886988657548,76.26981939752606,77.01281453766303,112945200,74.77985916137695,64.61926908542479,76.50465242543552,0,0
2020-05-28,77.52680969238281,78.79111238390804,76.88856974628645,77.16627385552594,133560800,75.16106033325195,64.70769340935412,76.69049920124412,0,0
2020-05-29,77.4512939453125,78.23325906401446,77.09319651884718,77.77041392140606,153532400,75.46475067138672,64.3243351159795,76.82882551834746,0,0
2020-06-01,78.4037857055664,78.52558745206125,77.27346192968375,77.40500989747099,80791200,75.87352180480957,66.98147829460814,77.11518191602363,0,0
2020-06-02,78.76676177978516,78.79112361878236,77.69246935745718,78.13582955096197,87642800,76.25075912475586,67.9608013553899,77.41546916398028,0,0
2020-06-03,79.20037078857422,79.46346673855659,78.51340711651795,79.08831525723531,104491200,76.5962287902832,69.13838557663108,77.73999673208827,0,0
2020-06-04,78.51829528808594,79.3221840014377,78.14314375256639,79.02255640324537,87560400,76.87030258178712,65.08594737692212,77.88150556045149,0,0
2020-06-05,80.75454711914062,80.81544798423802,78.73994917802648,78.7691804038032,137250400,77.21841163635254,71.07254803995336,78.40387675294042,0,0
2020-06-08,81.23202514648438,81.26613320662413,79.73630344643696,80.45005995341553,95654400,77.5025749206543,72.169817876592,78.9180855517666,0,0
2020-06-09,83.79714965820312,84.19178606372186,80.87878504079607,80.91045467924664,147712400,77.85555534362793,77.17815688917547,79.80518811657323,0,0
2020-06-10,85.95305633544922,86.423209296877,84.30873274320918,84.74965447468956,166651600,78.3601806640625,80.37482404884447,80.92298233818705,0,0
2020-06-11,81.82640838623047,85.5194380776058,81.72409908659924,85.09313198270294,201662400,78.70427055358887,62.36724242754903,81.08724161964949,0,0
2020-06-12,82.53286743164062,84.72529905397784,81.41716661042786,83.9750035031546,200146000,79.06066246032715,63.860027976419765,81.35008267637515,0,0
2020-06-15,83.55355072021484,84.20884464080989,81.0176377380741,81.1808553319146,138808800,79.49037895202636,65.96089338334077,81.75071322980055,0,0
2020-06-16,85.76792907714844,86.04077128025801,83.975010633282,85.61689607536718,165428800,79.94250717163087,70.03118475682636,82.48111611113653,0,0
2020-06-17,85.6485366821289,86.57666523827369,85.52673495629166,86.51576437535508,114406400,80.41083297729492,69.54830012320438,83.05701076040788,0,0
2020-06-18,85.6826400756836,86.1016382871526,85.07119306628167,85.60468519118076,96820400,80.80668754577637,69.61275397407415,83.53439790863983,0,0
2020-06-19,85.19302368164062,86.85927087357204,84.0797538062018,86.39155627628752,264476000,81.20705032348633,67.40686083976655,83.83596623100361,0,0
2020-06-22,87.42198181152344,87.56570697612823,85.5413626026624,85.58764785972699,135445200,81.6940143585205,71.78951192317979,84.4879690638254,0,0
2020-06-23,89.2879867553711,90.71306865652282,88.25023351062259,88.67167022398402,212155600,82.30058631896972,74.83967159022565,85.36069955319735,0,0
2020-06-24,87.71187591552734,89.83853715411549,87.33672444267022,88.91527780438203,192623200,82.8115447998047,68.13832504783139,85.78818616453007,0,0
2020-06-25,88.87631225585938,88.91528971331594,87.10531724390523,87.86779749310898,137522400,83.37901992797852,70.25729293793587,86.34966363568086,0,0
2020-06-26,86.14551544189453,88.99324123418319,85.99691342637193,88.77156113508525,205256800,83.81373100280761,60.153688088097645,86.31254578226516,0,0
2020-06-29,88.13087463378906,88.22588356795558,85.57303786343928,86.05293705962484,130646000,84.30008544921876,64.1861505316023,86.64315102799678,0,0
2020-06-30,88.8665542602539,89.15401204164107,87.69726042821986,87.71674543727191,140223200,84.8050750732422,65.57633868324999,87.04740616113443,0,0
2020-07-01,88.69845581054688,89.49016708730832,88.64973957710508,88.94449769395749,110737200,85.27997932434081,64.95589720033831,87.34759700648215,0,0
2020-07-02,88.69845581054688,90.2477777440793,88.58396931657408,89.60953784274476,114041600,85.78898735046387,64.95589720033831,87.59320769813029,0,0
2020-07-06,91.0711898803711,91.54134295399479,90.1016450620102,90.13331471340702,118655600,86.3048194885254,69.65575504852137,88.22556809490135,0,0
2020-07-07,90.78857421875,92.23314095420048,90.67651870857861,91.4511759281686,112424400,86.78264694213867,68.47773946780207,88.69156920832837,0,0
2020-07-08,92.90306091308594,92.93473055595655,91.68260506078956,91.77030618213804,117092000,87.23794250488281,72.25802666150904,89.45729497282974,0,0
2020-07-09,93.30258178710938,93.85312065881432,92.2502128504973,93.79952758979641,125642800,87.60541877746581,72.91886243660997,90.1564380299715,0,0
2020-07-10,93.46578979492188,93.52425969060765,92.28188034447685,92.89575849276069,90257200,88.1873878479004,73.19971748837042,90.75813835087156,0,0
2020-07-13,93.03460693359375,97.39754619914325,92.82023467943165,94.77637034737839,191649200,88.71247482299805,71.101742572849,91.17204172954833,0,0
2020-07-14,94.57418060302734,94.76662199734568,91.47554407654853,92.41341151615387,170989200,89.26350631713868,73.97041999415102,91.79061243381724,0,0
2020-07-15,95.22460174560547,96.7081460918901,94.02119992301603,96.45723479721514,153198000,89.73633995056153,75.09521087559592,92.41497412686965,0,0
2020-07-16,94.05287170410156,94.91279173687622,93.45117077912744,94.0918491550775,110577600,90.15655670166015,69.28660998249491,92.71277368636636,0,0
2020-07-17,93.86285400390625,94.6618731015286,93.3878242557706,94.50597074389373,92186800,90.5655673980713,68.36311966749058,92.92187919864634,0,0
2020-07-20,95.84092712402344,95.97978290888382,93.60464868715383,93.9505689422849,90318000,91.09796257019043,72.47584737453485,93.45261518507854,0,0
2020-07-21,94.5181655883789,96.710597264398,94.26725426060207,96.63508076807028,103433200,91.4527717590332,66.27161887407395,93.64635162204225,0,0
2020-07-22,94.78367614746094,95.46820132434986,94.13082061211013,94.21851429558046,89001600,91.7275562286377,66.8844092174347,93.8531378993911,0,0
2020-07-23,90.46946716308594,94.59367254925417,89.65583238188394,94.51571764664843,197004400,91.86543579101563,50.74990246395941,93.23792503824471,0,0
2020-07-24,90.24534606933594,90.59126629328685,86.86412846693426,88.65949241794259,185438800,91.93388748168945,50.07411471338852,92.69381977117038,0,0
2020-07-27,92.38419342041016,92.47676394434872,91.08822838783793,91.31233945550993,121214000,92.24582138061524,56.08416357259982,92.63752407103216,0,0
2020-07-28,90.86653137207031,92.13083395729981,90.86165454486257,91.9530007505373,103625600,92.38260421752929,51.35967839394734,92.31552539849365,0,0
2020-07-29,92.60830688476562,92.79344792257184,91.31477290242519,91.35131194036357,90329200,92.56969184875489,55.946352714182126,92.36875839599765,0,0
2020-07-30,93.72886657714844,93.83361427731094,91.368348532365,91.77760054754924,158130000,92.82121238708496,58.64798152143575,92.61605079257052,0,0
2020-07-31,103.5412368774414,103.69226986257458,98.24529157077608,100.2525895272056,374336800,93.56335144042968,73.79996075163695,94.60244826254704,0,0
2020-08-03,106.15021514892578,108.781129727995,105.13195439882799,105.43158191778792,308151200,94.31730270385742,76.28781764659072,96.70204224188863,0,0
2020-08-04,106.859130859375,107.9553468007709,105.61431289125545,106.34025412431052,173071600,95.12083053588867,76.92888097707444,98.54878562688616,0,0
2020-08-05,107.2464370727539,107.5679954655589,106.11124391089764,106.57896588535843,121776800,95.83799934387207,77.29011519917054,100.13017679886211,0,0
2020-08-06,110.98819732666016,111.48515059417284,106.98823165003749,107.58018642555417,202428800,96.7222801208496,80.47136827482132,102.10436234937085,0,0
2020-08-07,108.46478271484375,110.96622042952936,107.66432294404805,110.50741895463568,198045600,97.4722297668457,73.04042541531669,103.26080241582046,0,0
2020-08-10,110.04129028320312,111.06382975049696,107.37878364058575,109.91682612802668,212403600,98.32256393432617,74.6174207778635,104.49361839170822,0,0
2020-08-11,106.76868438720703,109.80213344991739,106.50755690311215,109.3018488792543,187902400,98.93228912353516,65.98829814290283,104.90726675452619,0,0
2020-08-12,110.31707763671875,110.57576233443505,107.66921252952778,107.86444373428206,165598000,99.68691291809083,70.0346897056342,105.89086873310666,0,0
2020-08-13,112.2694320678711,113.27732984636533,111.21272275891658,111.70325108394499,210082000,100.5977409362793,72.00795624997662,107.05060752124565,0,0
2020-08-14,112.16935729980469,112.25965191516508,110.35123604518499,112.09370465193015,165565200,101.51306610107422,71.74714745916884,107.98128929916548,0,0
2020-08-17,111.87649536132812,113.32123145052057,111.2468684599563,113.29682569052488,119561600,102.31484451293946,70.93741762839018,108.68950858319505,0,0
2020-08-18,112.80872344970703,113.23579811933816,111.29077775460019,111.62755782855247,105633600,103.22937240600587,72.01991887336764,109.43845674074268,0,0
2020-08-19,112.95027923583984,114.37060953313465,112.85510645586433,113.21872769457819,145538000,104.1377025604248,72.18931210742325,110.07696992166943,0,0
2020-08-20,115.45659637451172,115.57129673497288,112.97467897797638,112.99176375343887,126907200,105.38705902099609,75.06742191517105,111.0550838221862,0,0
2020-08-21,121.40638732910156,121.89203000788308,116.40838923591036,116.42058839410942,338054800,106.94511108398437,80.28380140661017,112.93713900526173,0,0
2020-08-24,122.85840606689453,125.71615124596532,120.98416004961447,125.63072736983898,345937600,108.4688217163086,81.31142345028567,114.74100574374042,0,0
2020-08-25,121.85053253173828,122.19707648647878,120.12027046376029,121.72607580337079,211495600,110.018021774292,78.26225721824962,116.03364697792185,0,0
2020-08-26,123.50758361816406,123.96638513952726,122.1018951182586,123.17324627161129,163022400,111.56298561096192,79.6156999392889,117.39254454887498,0,0
2020-08-27,122.03112030029297,124.4471416696021,120.88167375973559,124.11280434438925,155552400,112.97809829711915,75.12726961629396,118.2359219582237,0,0
2020-08-28,121.83341979980469,123.42945343350523,121.60889727572572,123.00969976051573,187630000,113.8927074432373,74.52144512140501,118.8900124748748,0,0
2020-08-31,125.96509552001953,127.87839717669817,122.99754232262572,124.53989424393505,225702700,114.88345146179199,78.4352318743163,120.17639121035566,0,0
2020-09-01,130.98257446289062,131.58781041215278,127.41955744521529,129.59641388714468,151948100,116.08962364196778,82.04273401013845,122.14115180172566,0,0
2020-09-02,128.26881408691406,134.69201858282912,123.973669297666,134.31131263512387,200119000,117.14074249267578,74.75836068337684,123.25527221721445,0,0
2020-09-03,117.99952697753906,125.76984587273459,117.62858474412651,123.88584332486174,257599600,117.49130897521972,54.89548314027083,122.29968217363711,0,0
2020-09-04,118.07762145996094,120.75232742067561,108.24758160325585,117.20883002621501,332607200,117.97195091247559,54.99341481839606,121.53203477115053,0,0
2020-09-08,110.131591796875,116.15456397882693,109.99492847765607,111.23466214416847,231366600,117.97646598815918,44.4243068200467,119.4592269576459,0,0
2020-09-09,114.52438354492188,116.30101449994979,112.5134736308776,114.46581566706624,176940500,118.36425094604492,50.1303975160888,118.56198270078698,0,0
2020-09-10,110.78562927246094,117.62858911457678,109.81922220240571,117.4919257894212,182274400,118.38767852783204,45.81852531785607,117.14810025927316,0,0
2020-09-11,109.33112335205078,112.48415813280475,107.37878186362131,111.839881866779,180860300,118.24076309204102,44.22483403259088,115.72683173068728,0,0
2020-09-14,112.61106872558594,113.16748580661752,110.11207375780796,111.98631998364145,140150100,118.26284866333008,48.56916096620316,115.1603293661234,0,0
2020-09-15,112.78677368164062,115.99837646623179,110.90276376385894,115.51029107248101,184642000,118.3083625793457,48.79923107455087,114.72877378712654,0,0
2020-09-16,109.45804595947266,113.23583021769664,109.37019414880372,112.48418186302023,154679000,118.14082870483398,44.717942138265606,113.77045963664402,0,0
2020-09-17,107.71068572998047,109.52636406828354,106.11952995935675,107.10546458227437,178011000,117.87884902954102,42.69914624859117,112.66868256270519,0,0
2020-09-18,104.29408264160156,108.2378134895848,103.56195455603122,107.76925568547131,287104900,117.3207233428955,38.992443037698024,111.14602803159543,0,0
2020-09-21,107.45689392089844,107.56427331516774,100.64321779610452,102.0489062682896,195713800,116.62324867248535,43.85168766255633,110.47527637510507,0,0
2020-09-22,109.1456527709961,110.1706350713095,106.55880615632401,109.99492403261556,183055400,115.93761100769044,46.31065238476275,110.23352662890343,0,0
2020-09-23,104.56742095947266,109.43851126780733,104.2257552142683,108.96018965115047,150718700,115.07345542907714,41.06068499997793,109.20332559809783,0,0
2020-09-24,105.6412124633789,107.62283813261864,102.49794107868442,102.6638883387229,167743300,114.1801368713379,42.70137589480624,108.55566866451258,0,0
2020-09-25,109.60445404052734,109.76064494024808,105.10430614671344,105.84619802520297,149981400,113.55880355834961,48.40965714845752,108.74635691469709,0,0
2020-09-28,112.22059631347656,112.5720184036697,110.09254363290351,112.2694078334004,137672400,113.0781623840332,51.82165349104134,109.37803680538427,0,0
2020-09-29,111.37134552001953,112.56227532847853,110.86373987830592,111.820390732712,99382200,112.34847488403321,50.6505807859035,109.74045657168159,0,0
2020-09-30,113.05035400390625,114.46580633328031,110.91254471296502,111.07849198508684,142675200,111.45186386108398,52.91599490737465,110.34225610481334,0,0
2020-10-01,114.00699615478516,114.91483535664295,113.06987301860818,114.83673990006338,116120400,110.73877296447753,54.20589605271101,111.0085724775355,0,0
2020-10-02,110.32683563232422,112.62084328422971,109.54590335404406,110.1999360920969,144712000,110.35513839721679,48.680767579704906,110.88462032386072,0,0
2020-10-05,113.7238998413086,113.87032695294033,110.84419891878447,111.1956210076637,106243800,110.13745231628418,53.402290470599155,111.40085296339669,0,0
2020-10-06,110.46349334716797,113.3529580749316,109.5751743278838,112.94296067117382,161498200,110.15404739379883,48.76501410701653,111.2304239422642,0,0
2020-10-07,112.33773803710938,112.79653950711614,111.41037130371913,111.88870036047932,96849000,110.0447151184082,51.37878846746927,111.43175377769059,0,0
2020-10-08,112.2303695678711,113.62629425281531,111.85941985940086,113.47986712829248,83477200,110.11695213317871,51.21759190226588,111.5769566486325,0,0
2020-10-09,114.18270874023438,114.21199267494644,112.18155546219181,112.53297757392214,100506900,110.35953140258789,54.041196180287564,112.05072975619647,0,0
2020-10-12,121.4356689453125,122.19708110269691,116.43767094767033,117.19908310505474,240226800,110.80076141357422,62.682800067848554,113.75708233603575,0,0
2020-10-13,118.21428680419922,122.40206058626744,116.7988420703882,122.28491740476053,262330500,111.07213706970215,57.51049229435108,114.5674831484291,0,0
2020-10-14,118.30215454101562,120.0983054341166,116.76956651572664,118.11667968555237,150712000,111.5143424987793,57.61323196078134,115.24651431071756,0,0
2020-10-15,117.83358001708984,118.31190163855125,115.33458507506343,115.89100215036126,112559200,112.02048721313477,56.82414784863171,115.71688989369434,0,0
