Date,Open,High,Low,Close,Volume,SMA_20,RSI_14,EMA_10
2020-01-31,77.78399671516546,78.20814527515702,74.72043610521095,75.01612854003906,199588400.0,75.73948707580567,51.94759134560899,76.58687164763315
2020-02-03,73.75337231306008,75.98075876987488,73.24924470798491,74.81011199951172,173788400.0,75.87557868957519,51.20069771999489,76.2638244388838
2020-02-04,76.42187506467558,77.47134392906342,76.01469422241806,77.27986907958984,136616400.0,76.10643615722657,58.84076916950909,76.44855982810309
2020-02-05,78.411751069267,78.71229570893303,77.30412280540882,77.91004943847656,118826800.0,76.38588943481446,60.53843954334269,76.71428521180735
2020-02-06,78.18149548402742,78.82377617084421,77.62161992339047,78.82135009765625,105425600.0,76.65273895263672,62.92023569439248,77.09738791832534
2020-02-07,78.31846195048404,78.56869590968388,77.25678964383889,77.74996948242188,117684000.0,76.78797645568848,58.453333907103996,77.21603911179744
2020-02-10,76.32872251651483,78.11923217773438,76.24855365122801,78.11923217773438,109348800.0,76.93319473266601,59.52001055648981,77.38025603287689
2020-02-11,78.6172776735546,78.69015846210117,77.42926892141327,77.64791870117188,94323200.0,76.9745002746582,57.49112964275837,77.42892197256688
2020-02-12,78.09979998299478,79.49673857196723,78.09979998299478,79.49188232421875,113730400.0,77.15987167358398,62.82961215410644,77.80400567286722
2020-02-13,78.76061038013486,79.25379012572942,78.55653676962524,78.92581176757812,94747600.0,77.33317909240722,60.32501103271605,78.00797041736011
2020-02-14,78.89424275063291,79.1955006836328,78.43507889247289,78.94526672363281,80113600.0,77.46019706726074,60.38346245443138,78.17838792759152
2020-02-18,76.61539889824193,77.68193472739671,76.4331895126421,77.49972534179688,152531200.0,77.47264404296875,54.01574751930607,78.05499473017431
2020-02-19,77.74266105137688,78.85292520890516,77.74266105137688,78.62212371826172,93984000.0,77.56738662719727,57.74202716820576,78.15810909164475
2020-02-20,78.38161204782077,78.87235994111728,77.3077882481259,77.81554412841797,100566000.0,77.60810546875,54.33459196925791,78.09582455287624
2020-02-21,77.40740168585418,77.85199672111999,75.43468266835458,76.05419158935547,129554000.0,77.54221725463867,47.71308525555321,77.72461855950883
2020-02-24,72.21807572698077,73.89925662389693,70.2672211186261,72.44158172607422,222195200.0,77.30684661865234,37.59368509728675,76.76406640797526
2020-02-25,73.11455016100783,73.49840130839426,69.51409119791701,69.98783111572266,230673600.0,77.0622184753418,32.544825861908116,75.53202362756569
2020-02-26,69.6112788668062,72.3687159357965,69.6039907873723,71.09810638427734,198054800.0,76.76718788146972,36.6881445010507,74.72585685605873
2020-02-27,68.29207211988479,69.48250516613125,66.3144895679182,66.4505386352539,320605600.0,76.15918998718261,28.732344203604693,73.22125354318513
2020-02-28,62.50025939627286,67.63856327010133,62.28403400452035,66.41168212890625,426510000.0,75.55494575500488,28.676354937316322,71.98314964967987
2020-03-02,68.57874117120816,73.23358365974926,67.47090889947629,72.59463500976562,341397200.0,75.43387107849121,46.531043974365375,72.0943288060591
2020-03-03,73.77537535235231,73.85554422696504,69.43392644246603,70.28910064697266,319475600.0,75.20782051086425,42.28072492361309,71.76610550440702
2020-03-04,72.0188897619193,73.70979130428536,71.21473935265831,73.54944610595703,219178400.0,75.02129936218262,49.329456906373835,72.09034925014339
2020-03-05,71.7953572173482,72.77442872757254,70.79685330071517,71.16370391845703,187572800.0,74.68398208618164,44.998965022643404,71.92186828074587
2020-03-06,68.51071171959263,70.65349533361479,68.32364613327019,70.21862030029297,226176800.0,74.25384559631348,43.3745489612957,71.61218682975444
2020-03-09,64.07694681976629,67.56078827090813,63.894737492316715,64.66487884521484,286744800.0,73.59959106445312,35.30829936951054,70.3490399234745
2020-03-10,67.33002237477794,69.58941601369386,65.44232820850907,69.32217407226562,285290000.0,73.15973815917968,44.61070578957625,70.16233704143653
2020-03-11,67.39076055716758,68.32124000631373,66.04726273626676,66.91458129882812,255598800.0,72.6230712890625,41.304160419946534,69.5718359973259
2020-03-12,62.17956017177718,65.59537815986118,60.25056956905768,60.30644607543945,418474000.0,71.66379947662354,33.88123358711673,67.88721964789201
2020-03-13,64.35394062468555,68.00541706978933,61.45316238600461,67.53166961669922,370732000.0,71.09409236907959,45.429051637448275,67.82257418767514
2020-03-16,58.7807533617381,62.942413654688025,58.30700964974588,58.84392166137695,322423600.0,70.08902511596679,37.04985612500909,66.19009191016639
2020-03-17,60.13152411847769,62.585274902506356,57.91828734590941,61.4312858581543,324056000.0,69.28560314178466,40.565786054234316,65.3248544461642
2020-03-18,58.25112721326127,60.73646220887165,57.60731848961155,59.927452087402344,300233600.0,68.3508695602417,39.195513999974125,64.34350856275294
2020-03-19,60.10237727632101,61.42643149656511,58.941096340460845,59.46828842163086,271857200.0,67.43350677490234,38.764949232803744,63.45710490073075
2020-03-20,60.0513424340969,61.181042654095215,55.391643663219554,55.69289779663086,401693200.0,66.41544208526611,35.32852558031997,62.0454308818035
2020-03-23,55.41109258843062,55.51312940551044,51.65271981088884,54.509761810302734,336752800.0,65.51885108947754,34.302287749713344,60.67530923243972
2020-03-24,57.42268223950284,60.175259212076874,56.92221437304566,59.97847366333008,287531200.0,65.01838321685791,42.601854606347786,60.54861185623797
2020-03-25,60.91866546861268,62.740759151622036,59.351665642636455,59.6480598449707,303602000.0,64.44588088989258,42.25452940626766,60.38487512691665
2020-03-26,59.891008534290606,62.8452270829615,59.852136310832755,62.786922454833984,252087200.0,64.26270008087158,46.70015158948046,60.8216110047198
2020-03-27,61.40455808271416,62.162547880502984,60.01976760326953,60.187400817871094,204216800.0,63.95148601531982,43.699620670704505,60.7063000616564
2020-03-30,60.9162416493631,62.07752247549457,60.59069140429655,61.905029296875,167976400.0,63.417005729675296,46.16110151791793,60.92425083169614
2020-03-31,62.096967810577766,63.77086105225512,61.222361168207975,61.77870559692383,197002000.0,62.99148597717285,46.001807186384035,61.07960624355572
2020-04-01,59.886154074244196,60.425494176264635,58.09564428473378,58.5280876159668,176218400.0,62.24041805267334,41.986661725141616,60.61569376581228
2020-04-02,58.38961331299724,59.558182430756155,57.55387887257938,59.50473403930664,165934000.0,61.65746955871582,43.5800271074023,60.4137010882658
2020-04-03,58.98725360699361,59.691795094969585,58.056770548986755,58.649559020996094,129880000.0,61.079016494750974,42.4798247728412,60.09294798512585
2020-04-06,60.95510622630932,63.92147268414862,60.58583124007948,63.7659912109375,201820400.0,61.03407211303711,50.527107650649405,60.76077402618252
2020-04-07,65.78973220321843,66.00838939615302,62.92297418292573,63.02743911743164,202887200.0,60.71933536529541,49.45161331740981,61.17289495186417
2020-04-08,63.83158077024564,64.95642107483819,63.464737632864384,64.64059448242188,168895200.0,60.605636024475096,51.86181373708021,61.80338577560194
2020-04-09,65.27955255492029,65.61238718160247,64.30776915947149,65.1070556640625,161834800.0,60.84566650390625,52.56611513179815,62.40405302804931
2020-04-13,65.1847957247921,66.49427732074086,64.58228739111088,66.38494873046875,131022800.0,60.788330459594725,54.52887952338163,63.127852246671026
2020-04-14,68.02483698264969,70.02914021517418,67.55108961658726,69.73760223388672,194994800.0,61.333014488220215,59.2885303806616,64.32962497161934
2020-04-15,68.60790210124026,69.5626774503411,68.1778906437514,69.10108184814453,131154400.0,61.71650428771973,58.046243527733985,65.19716258553301
2020-04-16,69.81777971437695,70.01699709120813,68.59576238272669,69.650146484375,157125200.0,62.20263900756836,58.84726787361828,66.0067960216861
2020-04-17,69.1642493049272,69.71330925617515,67.26197929396938,68.705078125,215250000.0,62.66447849273682,56.83576343675043,66.49739276774318
2020-04-20,67.52681652344053,68.43299999416364,67.25957454803297,67.27900695800781,130015200.0,63.243783950805664,53.84486515485477,66.63950443870038
2020-04-21,67.12108160089471,67.35673938059448,64.48511754898358,65.19937896728516,180991600.0,63.77826480865478,49.734618586934104,66.37766344389762
2020-04-22,66.47242174970017,67.51466169917224,66.1298745674451,67.07736206054688,116862400.0,64.13320922851562,53.20824883454067,66.50488137419748
2020-04-23,67.02147169938918,68.44999451020912,66.77852584487202,66.81739807128906,124814400.0,64.49167613983154,52.66568784535527,66.56170259185049
2020-04-24,67.34459633296811,68.75611120688087,67.29600419461667,68.74639129638672,126161200.0,64.78964958190917,56.23206939601493,66.95891871994799
2020-04-27,68.46212566684929,69.12780222176741,68.01268185374983,68.79496765136719,117087600.0,65.22002792358398,56.321317739963064,67.29274579838784
2020-04-28,69.25898784356464,69.44119719998857,67.5875269084947,67.67984008789062,112004800.0,65.50876846313477,53.61834379917276,67.36312657829744
2020-04-29,69.17397917363517,70.37413234616447,68.9699055356583,69.90281677246094,137280800.0,65.91497402191162,57.9506882930372,67.82488843178172
2020-04-30,70.4445609565597,71.55482502405167,70.05342178364079,71.37747192382812,183064000.0,66.55744323730468,60.581087229180795,68.47081270306288
2020-05-01,69.54325391781421,72.64081369930636,69.44607705455206,70.22836303710938,240616800.0,67.09362468719482,57.559500001861444,68.79036730925314
2020-05-04,70.25265616239726,71.35076875806811,69.5602589927265,71.22200775146484,133568000.0,67.72224712371826,59.44321924589184,69.23248375329163
2020-05-05,71.68360519577489,73.12670420409486,71.53783619626512,72.29096984863281,147751200.0,68.14849605560303,61.42674495876875,69.78857213426275
2020-05-06,72.99550014695852,73.67088924059446,72.60921717678971,73.03680419921875,142333600.0,68.64896430969239,62.794007793857666,70.37915978243657
2020-05-07,73.66604447823067,74.13979187417405,73.36236215111808,73.79237365722656,115215200.0,69.10655326843262,64.17922351588909,70.99974412330748
2020-05-08,74.4549745357271,75.60234489642646,74.12610833613621,75.54875183105469,133838400.0,69.62863807678222,67.23320761379696,71.82683643380697
2020-05-11,75.05424011538071,77.23448698795877,74.84473723882499,76.73754119873047,145946400.0,70.14626770019531,69.1503467232982,72.71969184561125
2020-05-12,77.42448767187804,77.87759399228193,75.73875582103778,75.86055755615234,162301200.0,70.4524154663086,66.07882714718254,73.2907583384369
2020-05-13,76.04083401805624,76.96653181484587,73.86301804797671,74.94461822509766,200622400.0,70.74459228515624,62.934638700396384,73.59146013601159
2020-05-14,74.17970399208137,75.4659301717339,73.45376288745526,75.405029296875,158929200.0,71.03233642578125,63.86538936471518,73.9211999834413
2020-05-15,73.16629548732794,75.00549850567475,73.13218743694688,74.95921325683594,166348400.0,71.34504318237305,62.23572018940825,74.10992966951305
2020-05-18,76.28931213886284,77.10050853103726,75.59504066999202,76.72535705566406,135178400.0,71.81736068725586,65.94330766974089,74.58546192154051
2020-05-19,76.74241206985262,77.59258592543456,76.25033566486115,76.2820053100586,101729600.0,72.37149200439453,64.23835756497195,74.89392435581652
2020-05-20,77.14432504094924,77.83615782379778,77.10534760377926,77.76551818847656,111504800.0,72.90589981079101,67.28624500879424,75.41603232539107
2020-05-21,77.62669752734837,78.1699360459229,76.94704163415062,77.18577575683594,102688800.0,73.42431869506837,64.95637495855614,75.73780385838104
2020-05-22,76.92266727646846,77.76554065972839,76.82035797924657,77.6827163696289,81803200.0,73.87113494873047,66.04181045734826,76.09142431497156
2020-05-26,78.80573295034046,78.98599716300203,77.10050843518626,77.15653991699219,125522000.0,74.28921356201172,63.788861021782026,76.28508169715712
2020-05-27,77.01280695551533,77.6388622427907,76.2698118885285,77.4926986694336,112945200.0,74.77985649108886,64.61927920209773,76.50464841938921
2020-05-28,77.16629663726881,78.79113564535079,76.88859244604292,77.5268325805664,133560800.0,75.16105728149414,64.7077825955013,76.69050008505779
2020-05-29,77.77042158223573,78.23326677043703,77.09320411296707,77.45130157470703,153532400.0,75.46474876403809,64.32434690926465,76.82882762863038
2020-06-01,77.40500989747099,78.52558745206125,77.27346192968375,78.4037857055664,80791200.0,75.87351989746094,66.98146567972661,77.11518364261875
2020-06-02,78.1358219826799,78.79111598702812,77.69246183211925,78.76675415039062,87642800.0,76.25075721740723,67.96076833745445,77.41546918948636
2020-06-03,79.08830763863511,79.46345908381795,78.51339955329883,79.20036315917969,104491200.0,76.59622688293457,69.13835354892723,77.73999536579424
2020-06-04,79.02254872485325,79.32217629393165,78.14313615962425,78.5182876586914,87560400.0,76.8703010559082,65.08591794995823,77.88150305541191
2020-06-05,78.76918784562754,80.81545561938624,78.73995661708915,80.75455474853516,137250400.0,77.21841011047363,71.07255661780299,78.40387609052523
2020-06-08,80.4500448415124,81.26611794142813,79.73628846860731,81.23200988769531,95654400.0,77.50257301330566,72.16977413470023,78.91808223546525
2020-06-09,80.91046204581917,84.19179372904645,80.87879240448521,83.79715728759766,147712400.0,77.85555381774903,77.17815992590786,79.80518679039841
2020-06-10,84.7496469521118,86.42320162575061,84.30872525976866,85.95304870605469,166651600.0,78.36017837524415,80.37480403093211,80.92297986597228
2020-06-11,85.0931399166828,85.51944605133392,81.72410670645458,81.826416015625,201662400.0,78.7042682647705,62.36727858073364,81.08724098409095
2020-06-12,83.97498797774145,84.72528338984903,81.41715155791107,82.53285217285156,200146000.0,79.06065940856934,63.86001743607752,81.35007938204743
2020-06-15,81.1808627446549,84.20885233004024,81.01764513591078,83.55355834960938,138808800.0,79.49037666320801,65.96093194297133,81.75071192160415
2020-06-16,85.61688084344807,86.04075597292817,83.97499569346722,85.76791381835938,165428800.0,79.94250450134277,70.03118401330019,82.48111226646874
2020-06-17,86.51577208200045,86.57667295034399,85.52674257483635,85.64854431152344,114406400.0,80.41083145141602,69.54839044906849,83.05700900193324
2020-06-18,85.60470805854047,86.1016612872621,85.071215791131,85.68266296386719,96820400.0,80.80668869018555,69.61287308691905,83.53440063137577
2020-06-19,86.3915640130157,86.85927865218603,84.07976133589831,85.19303131103516,264476000.0,81.20705146789551,67.4069049780807,83.8359698458593
2020-06-22,85.58764039041641,87.56569933419068,85.5413551373912,87.4219741821289,135445200.0,81.6940143585205,71.78952837780706,84.48797063427195
2020-06-23,88.67167780071613,90.71307640768639,88.25024105134418,89.28799438476562,212155600.0,82.30058708190919,74.83971363413013,85.3607022252708
2020-06-24,88.9152932725208,89.83855278286899,87.33673963619609,87.7118911743164,192623200.0,82.81154670715333,68.13838800756197,85.78819112509727
2020-06-25,87.86776732182592,88.91525918235408,87.10528733443604,88.87628173828125,137522400.0,83.37901916503907,70.25727623942389,86.34966214567618
2020-06-26,88.77154541114977,88.99322547098194,85.99689819390446,86.14550018310547,205256800.0,83.81372909545898,60.153690162160146,86.31254178884514
2020-06-29,86.05293705962484,88.22588356795558,85.57303786343928,88.13087463378906,130646000.0,84.30008354187012,64.18619463073682,86.64314776065312
2020-06-30,87.71673037591023,89.1539967334942,87.69724537020383,88.86653900146484,140223200.0,84.80507278442383,65.57635708125142,87.04740071352798
2020-07-01,88.94451299507311,89.49018248229541,88.64975482751349,88.69847106933594,110737200.0,85.27997817993165,64.95602485599248,87.34759532367488
2020-07-02,89.6095532582672,90.2477932693981,88.58398455566804,88.69847106933594,114041600.0,85.78898735046387,64.9560248559925,87.59320909561326
2020-07-06,90.133299611757,91.54132761643254,90.10162996566636,91.07117462158203,118655600.0,86.30481834411621,69.65583428032983,88.22556646397122
2020-07-07,91.4511836132447,92.23314870498879,90.67652632855658,90.78858184814453,112424400.0,86.78264694213867,68.47790396919883,88.69156926109363
2020-07-08,91.77029864576771,92.93472292396123,91.68259753162141,92.9030532836914,117092000.0,87.23794174194336,72.25817226597074,89.45729362883868
2020-07-09,93.79951991976638,93.85311298440196,92.25020530715545,93.30257415771484,125642800.0,87.60541801452636,72.9190093696379,90.15643554317981
2020-07-10,92.89575090989648,93.52425205644036,92.28187281172208,93.46578216552734,90257200.0,88.18738632202148,73.19986491514605,90.75813492906119
2020-07-13,94.77637811960794,97.39755418632491,92.82024229124636,93.03461456298828,191649200.0,88.71247444152831,71.10194325129574,91.17204031704793
2020-07-14,92.41342642632009,94.76663728718363,91.47555883539732,94.5741958618164,170989200.0,89.26350631713868,73.97063420691423,91.79061405246038
2020-07-15,96.45722706906206,96.70813834363402,94.02119239003805,95.22459411621094,153198000.0,89.73634033203125,75.09538517874262,92.41497406405139
2020-07-16,94.0918491550775,94.91279173687622,93.45117077912744,94.05287170410156,110577600.0,90.15655670166015,69.2867631590551,92.71277363496961
2020-07-17,94.50597842556229,94.66188079586928,93.38783184655358,93.86286163330078,92186800.0,90.56556663513183,68.36330025552529,92.9218805437571
2020-07-20,93.95055398445888,95.9797676279876,93.60463378440161,95.84091186523438,90318000.0,91.0979606628418,72.47599263269417,93.45261351129842
2020-07-21,96.63506516753144,96.71058165166797,94.26723904231955,94.51815032958984,103433200.0,91.45276947021485,66.27170240482414,93.6463474782605
2020-07-22,94.21851429558046,95.46820132434986,94.13082061211013,94.78367614746094,89001600.0,91.72755355834961,66.88453058785367,93.85313450902422
2020-07-23,94.51570967602892,94.59366457206063,89.65582482110416,90.4694595336914,197004400.0,91.86543197631836,50.749890190472655,93.23792087714553
2020-07-24,88.65950740859365,90.59128161056451,86.86414315402308,90.245361328125,185438800.0,91.93388595581055,50.07416756507368,92.69381914095997
2020-07-27,91.31233945550993,92.47676394434872,91.08822838783793,92.38419342041016,121214000.0,92.24582061767578,56.08420405218963,92.63752355540547
2020-07-28,91.95302391238943,92.13085716394599,90.86167743181777,90.8665542602539,103625600.0,92.38260459899902,51.35975417328058,92.31552913810518
2020-07-29,91.35130441452465,92.79344027792474,91.31476537959648,92.6082992553711,90329200.0,92.56969261169434,55.94637717576444,92.36876006851716
2020-07-30,91.77762295924211,93.83363719107348,91.3683708441203,93.72888946533203,158130000.0,92.82121353149414,58.64809355794488,92.6160563224835
2020-07-31,100.2525895272056,103.69226986257458,98.24529157077608,103.5412368774414,374336800.0,93.56335182189942,73.80006441397684,94.6024527870213
2020-08-03,105.43161222876311,108.78116100194597,105.13198462366199,106.1502456665039,308151200.0,94.3173053741455,76.28794791106756,96.70205149238178
2020-08-04,106.34023134726526,107.95532367778854,105.61429026969972,106.8591079711914,173071600.0,95.12083168029785,76.92896257276038,98.54878903398354
2020-08-05,106.57897346726979,107.56800311782875,106.11125145953578,107.24644470214844,121776800.0,95.8380012512207,77.29022528044095,100.13018097364989
2020-08-06,107.58018642555417,111.48515059417284,106.98823165003749,110.98819732666016,202428800.0,96.72228240966797,80.47146720194995,102.1043657651063
2020-08-07,110.50744227385533,110.96624384556507,107.66434566331903,108.46480560302734,198045600.0,97.47223358154297,73.04055358682758,103.26080937200103
2020-08-10,109.91684136955703,111.06384515107565,107.37879853018043,110.04130554199219,212403600.0,98.32256813049317,74.61754006538106,104.49362685745398
2020-08-11,109.3018488792543,109.80213344991739,106.50755690311215,106.76868438720703,187902400.0,98.93229255676269,65.98833783331233,104.90727368104544
2020-08-12,107.86445119405543,110.5757699817199,107.6692199757992,110.31708526611328,165598000.0,99.68691711425781,70.0347429021147,105.89087578742141
2020-08-13,111.70324349302591,113.27732214847798,111.2127152013319,112.26942443847656,210082000.0,100.59774475097656,72.00799587713085,107.05061190579507
2020-08-14,112.09369702768127,112.259644279629,110.35122853945316,112.16934967041016,165565200.0,101.51306915283203,71.74718623745026,107.98129149936145
2020-08-17,113.29683341677854,113.32123917843857,111.24687604641355,111.87650299072266,119561600.0,102.31484870910644,70.93749551669131,108.68951177051802
2020-08-18,111.62758802659577,113.23582875245064,111.29080786153608,112.80875396728516,105633600.0,103.22937889099121,72.02002284783005,109.43846489720296
2020-08-19,113.21874298963277,114.37062498380037,112.85512170179622,112.9502944946289,145538000.0,104.13770980834961,72.18939767827014,110.07697936946222
2020-08-20,112.99177121995677,115.57130437194682,112.97468644336531,115.45660400390625,126907200.0,105.38706703186035,75.06749816846435,111.05509293936113
2020-08-21,116.42055912979738,121.89199936823033,116.40835997466479,121.40635681152344,338054800.0,106.94511680603027,80.283847153611,112.93714091611791
2020-08-24,125.63073517139213,125.71615905282322,120.98416756262004,122.85841369628906,345937600.0,108.46882781982421,81.31149593089886,114.74100869433084
2020-08-25,121.72606056016687,122.19706118429359,120.1202554216441,121.85051727294922,211495600.0,110.01802597045898,78.26225427631614,116.033646617716
2020-08-26,123.17322344538644,123.96636216631947,122.10187249057445,123.50756072998047,163022400.0,111.56298904418945,79.61569277704666,117.39254009267317
2020-08-27,124.11281210393082,124.44714945004647,120.88168131726665,122.0311279296875,155552400.0,112.97810096740723,75.12734468030324,118.23591969940306
2020-08-28,123.0097382757906,123.42949208020818,121.60893535239866,121.83345794677734,187630000.0,113.89271202087403,74.52161087693973,118.89001756256202
2020-08-31,124.53989424393505,127.87839717669817,122.99754232262572,125.96509552001953,225702700.0,114.88345451354981,78.43535372377646,120.17639537300884
2020-09-01,129.59641388714468,131.58781041215278,127.41955744521529,130.98257446289062,151948100.0,116.08962783813476,82.04284905443909,122.1411552075328
2020-09-02,134.31136056792818,134.69206665149915,123.97371354118887,128.26885986328125,200119000.0,117.1407485961914,74.75855249452272,123.2552833267598
2020-09-03,123.88584332486174,125.76984587273459,117.62858474412651,117.99952697753906,257599600.0,117.49131507873535,54.89548710189403,122.29969126326512
2020-09-04,117.208837599474,120.75233522289194,108.24758859749826,118.07762908935547,332607200.0,117.97195625305176,54.99342855588514,121.53204359528155
2020-09-08,111.23467755578848,116.15458007210191,109.99494371751035,110.13160705566406,231366600.0,117.97647132873536,44.42430719052415,119.45923695171473
2020-09-09,114.46579279058768,116.30099125669896,112.51345114458287,114.52436065673828,176940500.0,118.36425514221192,50.13036349720019,118.56198671626447
2020-09-10,117.49191769818896,117.62858101393304,109.81921463956404,110.7856216430664,182274400.0,118.38768196105957,45.818499810844926,117.14810215750119
2020-09-11,111.83989747570273,112.48417383164686,107.37879684993199,109.33113861083984,180860300.0,118.24076766967774,44.2248293336662,115.72683605810822
2020-09-14,111.98632757070928,113.16749347370929,110.1120812178957,112.61107635498047,140150100.0,118.26285400390626,48.5691602794025,115.16033429390318
2020-09-15,115.51029888610626,115.99838431287328,110.90277126581074,112.78678131103516,184642000.0,118.30836791992188,48.79923111582068,114.728779206109
2020-09-16,112.48417402269936,113.23582232498472,109.37018652553259,109.45803833007812,154679000.0,118.14083213806153,44.71791324685385,113.7704626831943
2020-09-17,107.10546458227437,109.52636406828354,106.11952995935675,107.71068572998047,178011000.0,117.8788516998291,42.699122250731875,112.66868505533724
2020-09-18,107.7692872199227,108.23784516114128,103.56198485938074,104.29411315917969,287104900.0,117.32072715759277,38.99244259646916,111.14603561967223
2020-09-21,102.0489062682896,107.56427331516774,100.64321779610452,107.45689392089844,195713800.0,116.62325401306153,43.85165814300089,110.47528258353154
2020-09-22,109.99494709889397,110.17065817443509,106.55882850203781,109.14567565917969,183055400.0,115.93761711120605,46.310664625478445,110.23353587001301
2020-09-23,108.96019760104794,109.43851925260384,104.2257628187344,104.56742858886719,150718700.0,115.07346267700196,41.06066682226483,109.20333454616832
2020-09-24,102.6638883387229,107.62283813261864,102.49794107868442,105.6412124633789,167743300.0,114.18014526367188,42.70135039424081,108.55567598566115
2020-09-25,105.8462127607794,109.76066022078156,105.10432077900599,109.6044692993164,149981400.0,113.55881233215332,48.40966596915658,108.74636567905301
2020-09-28,112.26943073153944,112.57204136352833,110.09256608705573,112.22061920166016,137672400.0,113.07817039489746,51.821676492864036,109.37804813770886
2020-09-29,111.820390732712,112.56227532847853,110.86373987830592,111.37134552001953,99382200.0,112.34848289489746,50.65057080452341,109.74046584358352
2020-09-30,111.07847699244668,114.46579088344285,110.91252974272332,113.05033874511719,142675200.0,111.45187110900879,52.91596740558339,110.34226091658964
2020-10-01,114.8367475849847,114.91484304679045,113.06988058529005,114.00700378417969,116120400.0,110.73877830505371,54.205900765577155,111.00857780160601
2020-10-02,110.19992847147782,112.62083549619844,109.54589577865308,110.32682800292969,144712000.0,110.35514335632324,48.68074893221885,110.88462329275576
2020-10-05,111.19561354788381,113.87031931372245,110.84419148258043,113.72389221191406,106243800.0,110.13745651245117,53.4022735166434,111.40085400533
2020-10-06,112.94295287052965,113.35295024597009,109.5751667598429,110.46348571777344,161498200.0,110.15405044555663,48.7649986451012,111.23042340759244
2020-10-07,111.88870036047932,112.79653950711614,111.41037130371913,112.33773803710938,96849000.0,110.04471931457519,51.378783880721045,111.43175334023188
2020-10-08,113.47987484262757,113.62630197710448,111.85942746357831,112.23037719726562,83477200.0,110.11695709228516,51.2175987823063,111.57695767787438
2020-10-09,112.53298509308588,114.21200030629765,112.18156295787443,114.1827163696289,100506900.0,110.3595359802246,54.04120269370773,112.05073198546611
2020-10-12,117.19905365215836,122.19705039377092,116.4376416861218,121.43563842773438,240226800.0,110.8007640838623,62.68276853055631,113.75707861133307
2020-10-13,122.28493318897588,122.40207638560332,116.7988571464754,118.21430206298828,262330500.0,111.07214012145997,57.51052605781028,114.56748287527039
2020-10-14,118.11667206811924,120.09829768888693,116.76955898516985,118.3021469116211,150712000.0,111.51434555053712,57.61323915919569,115.24651270006143
2020-10-15,115.89100965397931,118.31190929891578,115.33459254265503,117.83358764648438,112559200.0,112.0204906463623,56.82417818104838,115.71688996304742
2020-10-16,118.38999361678148,118.65356390384362,115.9788505454113,116.18384552001953,115393800.0,112.6149772644043,54.018935039176874,115.80179097340599
2020-10-19,117.10146475385224,117.55050249133377,112.90393419169357,113.21630859375,120639300.0,112.90294799804687,49.3039153985788,115.33170326801398
2020-10-20,113.43104998711324,116.14481121078373,112.87463289955475,114.7098388671875,124423700.0,113.18115615844727,51.59393827136141,115.21863701331826
2020-10-21,113.88985961376322,115.8812491871557,113.6751008194376,114.08509826660156,89946000.0,113.65703964233398,50.56500818311173,115.01253905936977
2020-10-22,114.65127071459953,115.22721542582593,111.85942130854261,112.99178314208984,101988000.0,114.02456817626953,48.73335271550884,114.6451288925916
2020-10-23,113.61653533679018,113.77272626234561,111.55681405348567,112.2987060546875,82572600.0,114.15928001403809,47.557286853001585,114.21850655842722
